ADVID,DATE,HOUR,PRODID,IMPRESSIONS,POSITION,BID,CLICKS,COST,BOOKINGS,REVENUE,BUDGET,PRICE,DAY,WEEK,CR,CTR,WEEKDAY
3,2023-12-14,23,3,617,1.0,2.99,89,265.99,2,140,6989540.06,70,2,0,0.02247191011235955,0.14424635332252836,Thursday
3,2023-12-15,0,1,120,2.0,8.73,7,61.03,0,0,6989317.63,100,3,0,0.0,0.058333333333333334,Friday
3,2023-12-15,0,2,278,3.0,4.37,22,96.16,0,0,6989317.63,80,3,0,0.0,0.07913669064748201,Friday
3,2023-12-15,0,3,459,3.0,2.98,22,65.23,1,70,6989317.63,70,3,0,0.045454545454545456,0.04793028322440087,Friday
3,2023-12-15,1,1,61,1.0,8.71,5,43.36,0,0,6989166.99,100,3,0,0.0,0.08196721311475409,Friday
3,2023-12-15,1,2,149,4.0,4.38,4,17.46,0,0,6989166.99,80,3,0,0.0,0.026845637583892617,Friday
3,2023-12-15,1,3,250,1.0,3.01,30,89.81,0,0,6989166.99,70,3,0,0.0,0.12,Friday
3,2023-12-15,2,1,53,2.0,8.65,8,68.91,0,0,6989017.23,100,3,0,0.0,0.1509433962264151,Friday
3,2023-12-15,2,2,140,2.0,4.42,15,66.06,0,0,6989017.23,80,3,0,0.0,0.10714285714285714,Friday
3,2023-12-15,2,3,172,4.0,2.97,5,14.78,0,0,6989017.23,70,3,0,0.0,0.029069767441860465,Friday
3,2023-12-15,3,1,50,2.0,8.71,4,34.69,0,0,6988948.72,100,3,0,0.0,0.08,Friday
3,2023-12-15,3,2,118,3.0,4.41,3,13.15,0,0,6988948.72,80,3,0,0.0,0.025423728813559324,Friday
3,2023-12-15,3,3,151,3.0,2.97,7,20.67,0,0,6988948.72,70,3,0,0.0,0.046357615894039736,Friday
3,2023-12-15,4,1,58,4.0,8.6,1,8.58,0,0,6988863.62,100,3,0,0.0,0.017241379310344827,Friday
3,2023-12-15,4,2,162,3.0,4.42,14,61.77,0,0,6988863.62,80,3,0,0.0,0.08641975308641975,Friday
3,2023-12-15,4,3,218,3.0,2.98,5,14.75,0,0,6988863.62,70,3,0,0.0,0.022935779816513763,Friday
3,2023-12-15,5,1,189,5.0,8.6,15,88.41,0,0,6988677.23,100,3,0,0.0,0.07936507936507936,Friday
3,2023-12-15,5,2,364,4.0,4.37,17,74.21,0,0,6988677.23,80,3,0,0.0,0.046703296703296704,Friday
3,2023-12-15,5,3,597,4.0,2.98,8,23.76,0,0,6988677.23,70,3,0,0.0,0.01340033500837521,Friday
3,2023-12-15,6,1,329,8.0,8.69,12,103.7,2,200,6988517.17,100,3,0,0.16666666666666666,0.0364741641337386,Friday
3,2023-12-15,6,2,740,7.0,4.43,8,35.33,0,0,6988517.17,80,3,0,0.0,0.010810810810810811,Friday
3,2023-12-15,6,3,1041,6.0,3.0,7,21.03,0,0,6988517.17,70,3,0,0.0,0.0067243035542747355,Friday
3,2023-12-15,7,1,377,12.0,8.6,4,0.2,0,0,6988487.73,100,3,0,0.0,0.010610079575596816,Friday
3,2023-12-15,7,2,1008,10.0,4.4,6,26.26,1,80,6988487.73,80,3,0,0.16666666666666666,0.005952380952380952,Friday
3,2023-12-15,7,3,1738,9.0,2.99,1,2.98,0,0,6988487.73,70,3,0,0.0,0.0005753739930955121,Friday
3,2023-12-15,8,1,359,10.0,8.64,3,25.87,2,200,6988440.11,100,3,0,0.6666666666666666,0.008356545961002786,Friday
3,2023-12-15,8,2,776,11.0,4.37,5,21.76,0,0,6988440.11,80,3,0,0.0,0.006443298969072165,Friday
3,2023-12-15,8,3,1756,10.0,2.98,0,0.0,0,0,6988440.11,70,3,0,0.0,0.0,Friday
3,2023-12-15,9,1,347,9.0,8.72,7,60.82,0,0,6988379.29,100,3,0,0.0,0.020172910662824207,Friday
3,2023-12-15,9,2,786,11.0,4.36,0,0.0,0,0,6988379.29,80,3,0,0.0,0.0,Friday
3,2023-12-15,9,3,1194,9.0,3.0,0,0.0,0,0,6988379.29,70,3,0,0.0,0.0,Friday
3,2023-12-15,10,1,351,8.0,8.69,14,120.82,1,100,6988249.43,100,3,0,0.07142857142857142,0.039886039886039885,Friday
3,2023-12-15,10,2,888,12.0,4.36,3,0.15,0,0,6988249.43,80,3,0,0.0,0.0033783783783783786,Friday
3,2023-12-15,10,3,1119,7.0,2.97,3,8.9,0,0,6988249.43,70,3,0,0.0,0.002680965147453083,Friday
3,2023-12-15,11,1,329,11.0,8.68,8,69.32,1,100,6988171.4,100,3,0,0.125,0.0243161094224924,Friday
3,2023-12-15,11,2,680,10.0,4.4,2,8.71,0,0,6988171.4,80,3,0,0.0,0.0029411764705882353,Friday
3,2023-12-15,11,3,1344,8.0,2.99,0,0.0,0,0,6988171.4,70,3,0,0.0,0.0,Friday
3,2023-12-15,12,1,362,12.0,8.63,8,0.4,1,100,6988160.64,100,3,0,0.125,0.022099447513812154,Friday
3,2023-12-15,12,2,887,11.0,4.37,1,4.36,1,80,6988160.64,80,3,0,1.0,0.0011273957158962795,Friday
3,2023-12-15,12,3,1564,9.0,3.0,2,5.99,0,0,6988160.64,70,3,0,0.0,0.0012787723785166241,Friday
3,2023-12-15,13,1,373,11.0,8.62,3,25.77,0,0,6988134.87,100,3,0,0.0,0.00804289544235925,Friday
3,2023-12-15,13,2,879,11.0,4.38,0,0.0,0,0,6988134.87,80,3,0,0.0,0.0,Friday
3,2023-12-15,13,3,1277,12.0,2.95,0,0.0,0,0,6988134.87,70,3,0,0.0,0.0,Friday
3,2023-12-15,14,1,400,12.0,8.6,6,0.3,0,0,6988121.51,100,3,0,0.0,0.015,Friday
3,2023-12-15,14,2,1021,11.0,4.38,3,13.06,1,80,6988121.51,80,3,0,0.3333333333333333,0.002938295788442703,Friday
3,2023-12-15,14,3,1360,11.0,2.98,0,0.0,0,0,6988121.51,70,3,0,0.0,0.0,Friday
3,2023-12-15,15,1,425,12.0,8.59,8,0.4,2,200,6988118.09,100,3,0,0.25,0.018823529411764704,Friday
3,2023-12-15,15,2,1080,12.0,4.39,1,0.05,0,0,6988118.09,80,3,0,0.0,0.000925925925925926,Friday
3,2023-12-15,15,3,1815,10.0,2.98,1,2.98,0,0,6988118.09,70,3,0,0.0,0.0005509641873278236,Friday
3,2023-12-15,16,1,402,9.0,8.66,9,77.79,1,100,6988022.68,100,3,0,0.1111111111111111,0.022388059701492536,Friday
3,2023-12-15,16,2,997,9.0,4.41,4,17.62,0,0,6988022.68,80,3,0,0.0,0.004012036108324975,Friday
3,2023-12-15,16,3,1721,12.0,2.96,0,0.0,0,0,6988022.68,70,3,0,0.0,0.0,Friday
3,2023-12-15,17,1,420,9.0,8.68,10,86.6,1,100,6987896.36,100,3,0,0.1,0.023809523809523808,Friday
3,2023-12-15,17,2,1179,11.0,4.41,5,21.8,0,0,6987896.36,80,3,0,0.0,0.004240882103477523,Friday
3,2023-12-15,17,3,2065,8.0,3.0,6,17.92,1,70,6987896.36,70,3,0,0.16666666666666666,0.0029055690072639223,Friday
3,2023-12-15,18,1,404,10.0,8.69,10,86.72,0,0,6987783.5,100,3,0,0.0,0.024752475247524754,Friday
3,2023-12-15,18,2,1052,10.0,4.37,6,26.13,1,80,6987783.5,80,3,0,0.16666666666666666,0.005703422053231939,Friday
3,2023-12-15,18,3,1477,11.0,2.98,0,0.0,0,0,6987783.5,70,3,0,0.0,0.0,Friday
3,2023-12-15,19,1,426,11.0,8.65,4,34.58,0,0,6987735.74,100,3,0,0.0,0.009389671361502348,Friday
3,2023-12-15,19,2,1118,10.0,4.41,3,13.18,0,0,6987735.74,80,3,0,0.0,0.0026833631484794273,Friday
3,2023-12-15,19,3,1840,10.0,2.97,0,0.0,0,0,6987735.74,70,3,0,0.0,0.0,Friday
3,2023-12-15,20,1,406,8.0,8.7,10,86.7,1,100,6987615.28,100,3,0,0.1,0.024630541871921183,Friday
3,2023-12-15,20,2,1131,10.0,4.41,7,30.79,0,0,6987615.28,80,3,0,0.0,0.00618921308576481,Friday
3,2023-12-15,20,3,1899,8.0,2.99,1,2.99,0,0,6987615.28,70,3,0,0.0,0.000526592943654555,Friday
3,2023-12-15,21,1,394,12.0,8.6,4,0.2,0,0,6987571.23,100,3,0,0.0,0.01015228426395939,Friday
3,2023-12-15,21,2,966,9.0,4.42,10,43.84,1,80,6987571.23,80,3,0,0.1,0.010351966873706004,Friday
3,2023-12-15,21,3,1179,11.0,2.96,0,0.0,0,0,6987571.23,70,3,0,0.0,0.0,Friday
3,2023-12-15,22,1,294,9.0,8.63,7,60.15,0,0,6987445.73,100,3,0,0.0,0.023809523809523808,Friday
3,2023-12-15,22,2,868,7.0,4.36,15,65.36,2,160,6987445.73,80,3,0,0.13333333333333333,0.01728110599078341,Friday
3,2023-12-15,22,3,1476,11.0,2.96,0,0.0,0,0,6987445.73,70,3,0,0.0,0.0,Friday
3,2023-12-15,23,1,181,1.0,8.73,33,287.04,3,300,6986669.8,100,3,0,0.09090909090909091,0.18232044198895028,Friday
3,2023-12-15,23,2,331,1.0,4.44,54,238.15,1,80,6986669.8,80,3,0,0.018518518518518517,0.16314199395770393,Friday
3,2023-12-15,23,3,582,1.0,2.99,84,250.74,2,140,6986669.8,70,3,0,0.023809523809523808,0.14432989690721648,Friday
3,2023-12-16,0,1,284,1.0,8.44,30,250.57,3,300,6985706.54,100,4,0,0.1,0.1056338028169014,Saturday
3,2023-12-16,0,2,677,1.0,4.29,125,535.27,6,480,6985706.54,80,4,0,0.048,0.18463810930576072,Saturday
3,2023-12-16,0,3,1322,3.0,2.87,62,177.43,1,70,6985706.54,70,4,0,0.016129032258064516,0.046898638426626324,Saturday
3,2023-12-16,1,1,168,4.0,8.38,16,133.08,0,0,6985107.51,100,4,0,0.0,0.09523809523809523,Saturday
3,2023-12-16,1,2,506,3.0,4.26,40,170.16,0,0,6985107.51,80,4,0,0.0,0.07905138339920949,Saturday
3,2023-12-16,1,3,637,1.0,2.9,102,295.8,0,0,6985107.51,70,4,0,0.0,0.16012558869701726,Saturday
3,2023-12-16,2,1,165,3.0,8.36,9,75.18,0,0,6984652.47,100,4,0,0.0,0.05454545454545454,Saturday
3,2023-12-16,2,2,421,3.0,4.28,22,93.12,0,0,6984652.47,80,4,0,0.0,0.052256532066508314,Saturday
3,2023-12-16,2,3,640,1.0,2.91,99,286.73,1,70,6984652.47,70,4,0,0.010101010101010102,0.1546875,Saturday
3,2023-12-16,3,1,129,3.0,8.37,10,83.22,0,0,6984121.37,100,4,0,0.0,0.07751937984496124,Saturday
3,2023-12-16,3,2,336,2.0,4.26,44,186.8,1,80,6984121.37,80,4,0,0.022727272727272728,0.13095238095238096,Saturday
3,2023-12-16,3,3,581,1.0,2.89,91,261.09,1,70,6984121.37,70,4,0,0.01098901098901099,0.1566265060240964,Saturday
3,2023-12-16,4,1,81,3.0,8.39,5,41.68,0,0,6984048.54,100,4,0,0.0,0.06172839506172839,Saturday
3,2023-12-16,4,2,218,5.0,4.21,7,8.15,0,0,6984048.54,80,4,0,0.0,0.03211009174311927,Saturday
3,2023-12-16,4,3,281,3.0,2.89,8,23.0,0,0,6984048.54,70,4,0,0.0,0.028469750889679714,Saturday
3,2023-12-16,5,1,130,5.0,8.3,4,10.29,0,0,6983792.56,100,4,0,0.0,0.03076923076923077,Saturday
3,2023-12-16,5,2,273,4.0,4.22,11,46.37,0,0,6983792.56,80,4,0,0.0,0.040293040293040296,Saturday
3,2023-12-16,5,3,390,1.0,2.89,69,199.32,0,0,6983792.56,70,4,0,0.0,0.17692307692307693,Saturday
3,2023-12-16,6,1,178,4.0,8.37,7,58.37,0,0,6983329.89,100,4,0,0.0,0.03932584269662921,Saturday
3,2023-12-16,6,2,545,1.0,4.29,91,388.24,3,240,6983329.89,80,4,0,0.03296703296703297,0.1669724770642202,Saturday
3,2023-12-16,6,3,900,5.0,2.86,11,16.06,0,0,6983329.89,70,4,0,0.0,0.012222222222222223,Saturday
3,2023-12-16,7,1,282,1.0,8.45,37,311.89,0,0,6982725.91,100,4,0,0.0,0.13120567375886524,Saturday
3,2023-12-16,7,2,696,3.0,4.28,47,200.32,0,0,6982725.91,80,4,0,0.0,0.06752873563218391,Saturday
3,2023-12-16,7,3,1275,4.0,2.87,32,91.77,1,70,6982725.91,70,4,0,0.03125,0.025098039215686273,Saturday
3,2023-12-16,8,1,389,5.0,8.31,28,230.82,6,600,6981967.85,100,4,0,0.21428571428571427,0.07197943444730077,Saturday
3,2023-12-16,8,2,1048,3.0,4.29,72,307.77,2,160,6981967.85,80,4,0,0.027777777777777776,0.06870229007633588,Saturday
3,2023-12-16,8,3,1108,2.0,2.89,76,219.47,5,350,6981967.85,70,4,0,0.06578947368421052,0.06859205776173286,Saturday
3,2023-12-16,9,1,456,10.0,8.36,7,58.45,1,100,6981890.97,100,4,0,0.14285714285714285,0.015350877192982455,Saturday
3,2023-12-16,9,2,1216,10.0,4.27,3,12.7,0,0,6981890.97,80,4,0,0.0,0.0024671052631578946,Saturday
3,2023-12-16,9,3,1731,10.0,2.89,2,5.74,0,0,6981890.97,70,4,0,0.0,0.0011554015020219526,Saturday
3,2023-12-16,10,1,544,8.0,8.45,12,101.11,1,100,6981768.74,100,4,0,0.08333333333333333,0.022058823529411766,Saturday
3,2023-12-16,10,2,1364,11.0,4.22,5,21.12,0,0,6981768.74,80,4,0,0.0,0.0036656891495601175,Saturday
3,2023-12-16,10,3,2212,12.0,2.87,0,0.0,0,0,6981768.74,70,4,0,0.0,0.0,Saturday
3,2023-12-16,11,1,580,12.0,8.31,4,0.2,1,100,6981720.06,100,4,0,0.25,0.006896551724137931,Saturday
3,2023-12-16,11,2,1503,10.0,4.27,10,42.74,0,0,6981720.06,80,4,0,0.0,0.00665335994677312,Saturday
3,2023-12-16,11,3,2565,9.0,2.88,2,5.75,0,0,6981720.06,70,4,0,0.0,0.0007797270955165692,Saturday
3,2023-12-16,12,1,591,11.0,8.38,13,108.81,0,0,6981566.21,100,4,0,0.0,0.021996615905245348,Saturday
3,2023-12-16,12,2,1520,10.0,4.25,10,42.18,1,80,6981566.21,80,4,0,0.1,0.006578947368421052,Saturday
3,2023-12-16,12,3,2988,11.0,2.88,1,2.85,0,0,6981566.21,70,4,0,0.0,0.00033467202141900936,Saturday
3,2023-12-16,13,1,670,11.0,8.37,9,75.21,2,200,6981490.7,100,4,0,0.2222222222222222,0.013432835820895522,Saturday
3,2023-12-16,13,2,1678,12.0,4.22,6,0.3,0,0,6981490.7,80,4,0,0.0,0.003575685339690107,Saturday
3,2023-12-16,13,3,2391,11.0,2.87,0,0.0,0,0,6981490.7,70,4,0,0.0,0.0,Saturday
3,2023-12-16,14,1,652,12.0,8.34,10,0.5,0,0,6981459.01,100,4,0,0.0,0.015337423312883436,Saturday
3,2023-12-16,14,2,1372,10.0,4.28,6,25.45,1,80,6981459.01,80,4,0,0.16666666666666666,0.004373177842565598,Saturday
3,2023-12-16,14,3,2587,10.0,2.87,2,5.73,0,0,6981459.01,70,4,0,0.0,0.0007730962504831851,Saturday
3,2023-12-16,15,1,663,11.0,8.31,12,99.73,1,100,6981350.78,100,4,0,0.08333333333333333,0.01809954751131222,Saturday
3,2023-12-16,15,2,1742,11.0,4.24,2,8.46,1,80,6981350.78,80,4,0,0.5,0.001148105625717566,Saturday
3,2023-12-16,15,3,2395,12.0,2.86,1,0.05,0,0,6981350.78,70,4,0,0.0,0.0004175365344467641,Saturday
3,2023-12-16,16,1,644,12.0,8.31,9,0.45,3,300,6981319.21,100,4,0,0.3333333333333333,0.013975155279503106,Saturday
3,2023-12-16,16,2,1849,11.0,4.23,6,25.36,2,160,6981319.21,80,4,0,0.3333333333333333,0.003244997295835587,Saturday
3,2023-12-16,16,3,1959,9.0,2.88,2,5.76,0,0,6981319.21,70,4,0,0.0,0.0010209290454313426,Saturday
3,2023-12-16,17,1,639,12.0,8.31,12,0.6,3,300,6981298.9,100,4,0,0.25,0.018779342723004695,Saturday
3,2023-12-16,17,2,1663,11.0,4.22,4,16.85,0,0,6981298.9,80,4,0,0.0,0.0024052916416115455,Saturday
3,2023-12-16,17,3,2785,9.0,2.88,1,2.87,0,0,6981298.9,70,4,0,0.0,0.0003590664272890485,Saturday
3,2023-12-16,18,1,559,10.0,8.37,13,108.24,1,100,6981184.82,100,4,0,0.07692307692307693,0.023255813953488372,Saturday
3,2023-12-16,18,2,1552,12.0,4.22,2,0.1,0,0,6981184.82,80,4,0,0.0,0.001288659793814433,Saturday
3,2023-12-16,18,3,2391,11.0,2.87,2,5.73,0,0,6981184.82,70,4,0,0.0,0.000836470096194061,Saturday
3,2023-12-16,19,1,491,12.0,8.32,5,0.25,2,200,6981184.57,100,4,0,0.4,0.010183299389002037,Saturday
3,2023-12-16,19,2,1287,12.0,4.22,0,0.0,0,0,6981184.57,80,4,0,0.0,0.0,Saturday
3,2023-12-16,19,3,1978,11.0,2.87,0,0.0,0,0,6981184.57,70,4,0,0.0,0.0,Saturday
3,2023-12-16,20,1,407,12.0,8.33,1,0.05,0,0,6981143.37,100,4,0,0.0,0.002457002457002457,Saturday
3,2023-12-16,20,2,1120,8.0,4.26,9,38.29,1,80,6981143.37,80,4,0,0.1111111111111111,0.008035714285714285,Saturday
3,2023-12-16,20,3,1587,9.0,2.87,1,2.87,0,0,6981143.37,70,4,0,0.0,0.000630119722747322,Saturday
3,2023-12-16,21,1,410,5.0,8.39,27,224.65,4,400,6980701.3,100,4,0,0.14814814814814814,0.06585365853658537,Saturday
3,2023-12-16,21,2,883,8.0,4.28,11,46.85,1,80,6980701.3,80,4,0,0.09090909090909091,0.01245753114382786,Saturday
3,2023-12-16,21,3,1400,3.0,2.89,59,170.56,1,70,6980701.3,70,4,0,0.01694915254237288,0.04214285714285714,Saturday
3,2023-12-16,22,1,444,8.0,8.36,12,99.89,1,100,6980209.15,100,4,0,0.08333333333333333,0.02702702702702703,Saturday
3,2023-12-16,22,2,1034,3.0,4.3,82,351.63,4,320,6980209.15,80,4,0,0.04878048780487805,0.07930367504835589,Saturday
3,2023-12-16,22,3,1537,5.0,2.91,14,40.63,0,0,6980209.15,70,4,0,0.0,0.009108653220559532,Saturday
3,2023-12-16,23,1,352,5.0,8.31,19,148.77,1,100,6979029.0,100,4,0,0.05263157894736842,0.05397727272727273,Saturday
3,2023-12-16,23,2,864,3.0,4.27,70,296.93,1,80,6979029.0,80,4,0,0.014285714285714285,0.08101851851851852,Saturday
3,2023-12-16,23,3,1438,1.0,2.9,253,734.46,5,350,6979029.0,70,4,0,0.019762845849802372,0.17593880389429764,Saturday
3,2023-12-17,0,1,274,2.0,8.35,35,292.06,2,200,6978513.47,100,5,0,0.05714285714285714,0.12773722627737227,Sunday
3,2023-12-17,0,2,711,4.0,4.24,40,169.15,4,320,6978513.47,80,5,0,0.1,0.05625879043600562,Sunday
3,2023-12-17,0,3,1042,4.0,2.88,19,54.33,1,70,6978513.47,70,5,0,0.05263157894736842,0.018234165067178502,Sunday
3,2023-12-17,1,1,193,3.0,8.37,18,149.82,2,200,6978094.02,100,5,0,0.1111111111111111,0.09326424870466321,Sunday
3,2023-12-17,1,2,504,5.0,4.23,9,19.47,0,0,6978094.02,80,5,0,0.0,0.017857142857142856,Sunday
3,2023-12-17,1,3,584,1.0,2.88,87,250.15,2,140,6978094.02,70,5,0,0.022988505747126436,0.14897260273972604,Sunday
3,2023-12-17,2,1,153,5.0,8.33,14,45.86,2,200,6977733.51,100,5,0,0.14285714285714285,0.0915032679738562,Sunday
3,2023-12-17,2,2,378,3.0,4.27,37,156.74,0,0,6977733.51,80,5,0,0.0,0.09788359788359788,Sunday
3,2023-12-17,2,3,711,2.0,2.89,55,157.91,1,70,6977733.51,70,5,0,0.01818181818181818,0.07735583684950774,Sunday
3,2023-12-17,3,1,131,1.0,8.45,26,217.29,0,0,6977110.97,100,5,0,0.0,0.1984732824427481,Sunday
3,2023-12-17,3,2,331,1.0,4.26,52,221.45,0,0,6977110.97,80,5,0,0.0,0.15709969788519637,Sunday
3,2023-12-17,3,3,408,1.0,2.89,64,183.81,1,70,6977110.97,70,5,0,0.015625,0.1568627450980392,Sunday
3,2023-12-17,4,1,98,4.0,8.32,7,58.07,0,0,6976872.07,100,5,0,0.0,0.07142857142857142,Sunday
3,2023-12-17,4,2,197,2.0,4.25,25,105.8,0,0,6976872.07,80,5,0,0.0,0.12690355329949238,Sunday
3,2023-12-17,4,3,287,2.0,2.89,26,75.03,0,0,6976872.07,70,5,0,0.0,0.09059233449477352,Sunday
3,2023-12-17,5,1,103,4.0,8.34,13,108.35,0,0,6976302.84,100,5,0,0.0,0.1262135922330097,Sunday
3,2023-12-17,5,2,269,1.0,4.3,46,196.99,0,0,6976302.84,80,5,0,0.0,0.17100371747211895,Sunday
3,2023-12-17,5,3,551,1.0,2.9,91,263.88,5,350,6976302.84,70,5,0,0.054945054945054944,0.16515426497277677,Sunday
3,2023-12-17,6,1,183,4.0,8.37,12,99.67,0,0,6976068.69,100,5,0,0.0,0.06557377049180328,Sunday
3,2023-12-17,6,2,440,3.0,4.28,28,119.14,0,0,6976068.69,80,5,0,0.0,0.06363636363636363,Sunday
3,2023-12-17,6,3,760,5.0,2.87,11,15.33,0,0,6976068.69,70,5,0,0.0,0.014473684210526316,Sunday
3,2023-12-17,7,1,293,2.0,8.43,37,310.18,4,400,6975563.68,100,5,0,0.10810810810810811,0.12627986348122866,Sunday
3,2023-12-17,7,2,771,5.0,4.22,16,57.02,0,0,6975563.68,80,5,0,0.0,0.020752269779507133,Sunday
3,2023-12-17,7,3,1084,3.0,2.87,48,137.8,0,0,6975563.68,70,5,0,0.0,0.04428044280442804,Sunday
3,2023-12-17,8,1,395,2.0,8.39,53,444.49,4,400,6974894.27,100,5,0,0.07547169811320754,0.1341772151898734,Sunday
3,2023-12-17,8,2,1076,5.0,4.26,39,165.65,2,160,6974894.27,80,5,0,0.05128205128205128,0.0362453531598513,Sunday
3,2023-12-17,8,3,1722,5.0,2.86,21,59.28,0,0,6974894.27,70,5,0,0.0,0.012195121951219513,Sunday
3,2023-12-17,9,1,460,11.0,8.37,10,83.17,1,100,6974805.31,100,5,0,0.1,0.021739130434782608,Sunday
3,2023-12-17,9,2,1176,12.0,4.23,0,0.0,0,0,6974805.31,80,5,0,0.0,0.0,Sunday
3,2023-12-17,9,3,1797,9.0,2.9,2,5.79,0,0,6974805.31,70,5,0,0.0,0.0011129660545353367,Sunday
3,2023-12-17,10,1,569,9.0,8.44,20,167.39,1,100,6974567.05,100,5,0,0.05,0.0351493848857645,Sunday
3,2023-12-17,10,2,1330,8.0,4.27,16,68.0,2,160,6974567.05,80,5,0,0.125,0.012030075187969926,Sunday
3,2023-12-17,10,3,2509,8.0,2.89,1,2.88,0,0,6974567.05,70,5,0,0.0,0.00039856516540454366,Sunday
3,2023-12-17,11,1,592,8.0,8.45,15,126.35,1,100,6974411.05,100,5,0,0.06666666666666667,0.02533783783783784,Sunday
3,2023-12-17,11,2,1592,9.0,4.26,7,29.65,0,0,6974411.05,80,5,0,0.0,0.0043969849246231155,Sunday
3,2023-12-17,11,3,2144,12.0,2.87,0,0.0,0,0,6974411.05,70,5,0,0.0,0.0,Sunday
3,2023-12-17,12,1,624,12.0,8.31,6,0.3,0,0,6974368.1,100,5,0,0.0,0.009615384615384616,Sunday
3,2023-12-17,12,2,1785,9.0,4.29,10,42.65,1,80,6974368.1,80,5,0,0.1,0.0056022408963585435,Sunday
3,2023-12-17,12,3,2948,11.0,2.88,0,0.0,0,0,6974368.1,70,5,0,0.0,0.0,Sunday
3,2023-12-17,13,1,659,10.0,8.35,13,108.25,1,100,6974213.23,100,5,0,0.07692307692307693,0.019726858877086494,Sunday
3,2023-12-17,13,2,1866,9.0,4.24,11,46.63,0,0,6974213.23,80,5,0,0.0,0.005894962486602358,Sunday
3,2023-12-17,13,3,2442,12.0,2.87,0,0.0,0,0,6974213.23,70,5,0,0.0,0.0,Sunday
3,2023-12-17,14,1,676,10.0,8.4,9,75.43,1,100,6974123.12,100,5,0,0.1111111111111111,0.013313609467455622,Sunday
3,2023-12-17,14,2,1715,12.0,4.22,4,0.2,0,0,6974123.12,80,5,0,0.0,0.0023323615160349854,Sunday
3,2023-12-17,14,3,2416,8.0,2.9,5,14.47,0,0,6974123.12,70,5,0,0.0,0.0020695364238410598,Sunday
3,2023-12-17,15,1,634,11.0,8.3,6,49.79,0,0,6974046.32,100,5,0,0.0,0.00946372239747634,Sunday
3,2023-12-17,15,2,1559,11.0,4.25,5,21.21,0,0,6974046.32,80,5,0,0.0,0.003207184092366902,Sunday
3,2023-12-17,15,3,2022,8.0,2.91,2,5.8,0,0,6974046.32,70,5,0,0.0,0.0009891196834817012,Sunday
3,2023-12-17,16,1,648,12.0,8.34,7,0.35,0,0,6974003.51,100,5,0,0.0,0.010802469135802469,Sunday
3,2023-12-17,16,2,1681,10.0,4.26,10,42.46,1,80,6974003.51,80,5,0,0.1,0.00594883997620464,Sunday
3,2023-12-17,16,3,2505,11.0,2.88,0,0.0,0,0,6974003.51,70,5,0,0.0,0.0,Sunday
3,2023-12-17,17,1,614,8.0,8.42,21,176.64,1,100,6973726.4,100,5,0,0.047619047619047616,0.03420195439739414,Sunday
3,2023-12-17,17,2,1563,8.0,4.27,23,97.6,4,320,6973726.4,80,5,0,0.17391304347826086,0.01471529110684581,Sunday
3,2023-12-17,17,3,2006,10.0,2.88,1,2.87,0,0,6973726.4,70,5,0,0.0,0.0004985044865403788,Sunday
3,2023-12-17,18,1,644,11.0,8.35,6,49.92,2,200,6973642.59,100,5,0,0.3333333333333333,0.009316770186335404,Sunday
3,2023-12-17,18,2,1464,10.0,4.24,8,33.89,0,0,6973642.59,80,5,0,0.0,0.00546448087431694,Sunday
3,2023-12-17,18,3,2215,11.0,2.86,0,0.0,0,0,6973642.59,70,5,0,0.0,0.0,Sunday
3,2023-12-17,19,1,478,8.0,8.38,8,66.98,1,100,6973575.56,100,5,0,0.125,0.016736401673640166,Sunday
3,2023-12-17,19,2,1427,12.0,4.23,1,0.05,0,0,6973575.56,80,5,0,0.0,0.000700770847932726,Sunday
3,2023-12-17,19,3,2132,12.0,2.85,0,0.0,0,0,6973575.56,70,5,0,0.0,0.0,Sunday
3,2023-12-17,20,1,414,10.0,8.38,6,50.1,0,0,6973506.88,100,5,0,0.0,0.014492753623188406,Sunday
3,2023-12-17,20,2,1182,10.0,4.28,3,12.8,0,0,6973506.88,80,5,0,0.0,0.0025380710659898475,Sunday
3,2023-12-17,20,3,1680,8.0,2.9,2,5.77,0,0,6973506.88,70,5,0,0.0,0.0011904761904761906,Sunday
3,2023-12-17,21,1,428,6.0,8.39,23,192.67,2,200,6973155.79,100,5,0,0.08695652173913043,0.053738317757009345,Sunday
3,2023-12-17,21,2,1006,9.0,4.22,6,24.8,1,80,6973155.79,80,5,0,0.16666666666666666,0.005964214711729622,Sunday
3,2023-12-17,21,3,1385,3.0,2.91,46,133.61,0,0,6973155.79,70,5,0,0.0,0.0332129963898917,Sunday
3,2023-12-17,22,1,406,6.0,8.31,18,149.44,2,200,6972829.49,100,5,0,0.1111111111111111,0.04433497536945813,Sunday
3,2023-12-17,22,2,1093,12.0,4.21,2,0.1,0,0,6972829.49,80,5,0,0.0,0.0018298261665141812,Sunday
3,2023-12-17,22,3,1757,3.0,2.91,61,176.76,4,280,6972829.49,70,5,0,0.06557377049180328,0.03471826977803073,Sunday
3,2023-12-17,23,1,350,2.0,8.39,37,310.14,1,100,6971826.93,100,5,0,0.02702702702702703,0.10571428571428572,Sunday
3,2023-12-17,23,2,880,1.0,4.29,153,656.7,8,640,6971826.93,80,5,0,0.05228758169934641,0.17386363636363636,Sunday
3,2023-12-17,23,3,1247,5.0,2.86,14,35.71,0,0,6971826.93,70,5,0,0.0,0.011226944667201283,Sunday
